,leaf_ID,plant_disease
14268,1164,Tomato___Late_blight
14269,1164,Tomato___Late_blight
14270,1164,Tomato___Late_blight
14271,1647,Tomato___Late_blight
14272,1647,Tomato___Late_blight
14273,1647,Tomato___Late_blight
14274,1647,Tomato___Late_blight
14275,3381,Tomato___Late_blight
14276,3381,Tomato___Late_blight
14277,3381,Tomato___Late_blight
14278,3381,Tomato___Late_blight
14279,5057,Tomato___Late_blight
14280,5057,Tomato___Late_blight
14281,5057,Tomato___Late_blight
14282,5057,Tomato___Late_blight
14283,490,Tomato___Late_blight
14284,490,Tomato___Late_blight
14285,490,Tomato___Late_blight
14286,490,Tomato___Late_blight
14287,5040,Tomato___Late_blight
14288,5040,Tomato___Late_blight
14289,5040,Tomato___Late_blight
14290,5040,Tomato___Late_blight
14291,5149,Tomato___Late_blight
14292,5149,Tomato___Late_blight
14293,5149,Tomato___Late_blight
14294,5149,Tomato___Late_blight
14295,3700,Tomato___Late_blight
14296,3700,Tomato___Late_blight
14297,3700,Tomato___Late_blight
14298,3700,Tomato___Late_blight
14299,576,Tomato___Late_blight
14300,576,Tomato___Late_blight
14301,576,Tomato___Late_blight
14302,576,Tomato___Late_blight
14303,3762,Tomato___Late_blight
14304,3762,Tomato___Late_blight
14305,3762,Tomato___Late_blight
14306,3762,Tomato___Late_blight
14307,1172,Tomato___Late_blight
14308,1172,Tomato___Late_blight
14309,1172,Tomato___Late_blight
14310,1172,Tomato___Late_blight
14311,557,Tomato___Late_blight
14312,557,Tomato___Late_blight
14313,557,Tomato___Late_blight
14314,557,Tomato___Late_blight
14315,2578,Tomato___Late_blight
14316,2578,Tomato___Late_blight
14317,2578,Tomato___Late_blight
14318,2578,Tomato___Late_blight
14319,1855,Tomato___Late_blight
14320,1855,Tomato___Late_blight
14321,1855,Tomato___Late_blight
14322,1855,Tomato___Late_blight
14323,1771,Tomato___Late_blight
14324,1771,Tomato___Late_blight
14325,1771,Tomato___Late_blight
14326,1771,Tomato___Late_blight
14327,2767,Tomato___Late_blight
14328,2767,Tomato___Late_blight
14329,2767,Tomato___Late_blight
14330,2767,Tomato___Late_blight
14331,5321,Tomato___Late_blight
14332,5321,Tomato___Late_blight
14333,5321,Tomato___Late_blight
14334,5321,Tomato___Late_blight
14335,4252,Tomato___Late_blight
14336,4252,Tomato___Late_blight
14337,4252,Tomato___Late_blight
14338,4252,Tomato___Late_blight
14339,5199,Tomato___Late_blight
14340,5199,Tomato___Late_blight
14341,5199,Tomato___Late_blight
14342,5199,Tomato___Late_blight
14343,5927,Tomato___Late_blight
14344,5927,Tomato___Late_blight
14345,5927,Tomato___Late_blight
14346,5927,Tomato___Late_blight
14347,2563,Tomato___Late_blight
14348,2563,Tomato___Late_blight
14349,2563,Tomato___Late_blight
14350,2563,Tomato___Late_blight
14351,3638,Tomato___Late_blight
14352,3638,Tomato___Late_blight
14353,3638,Tomato___Late_blight
14354,3638,Tomato___Late_blight
14355,710,Tomato___Late_blight
14356,710,Tomato___Late_blight
14357,710,Tomato___Late_blight
14358,710,Tomato___Late_blight
14359,4122,Tomato___Late_blight
14360,4122,Tomato___Late_blight
14361,4122,Tomato___Late_blight
14362,4122,Tomato___Late_blight
14363,1296,Tomato___Late_blight
14364,1296,Tomato___Late_blight
14365,1296,Tomato___Late_blight
14366,1296,Tomato___Late_blight
14367,200,Tomato___Late_blight
14368,200,Tomato___Late_blight
14369,200,Tomato___Late_blight
14370,200,Tomato___Late_blight
14371,1323,Tomato___Late_blight
14372,1323,Tomato___Late_blight
14373,1323,Tomato___Late_blight
14374,1323,Tomato___Late_blight
14375,4644,Tomato___Late_blight
14376,4644,Tomato___Late_blight
14377,4644,Tomato___Late_blight
14378,4644,Tomato___Late_blight
14379,3262,Tomato___Late_blight
14380,3262,Tomato___Late_blight
14381,3262,Tomato___Late_blight
14382,3262,Tomato___Late_blight
14383,1519,Tomato___Late_blight
14384,1519,Tomato___Late_blight
14385,1519,Tomato___Late_blight
14386,1519,Tomato___Late_blight
14387,3426,Tomato___Late_blight
14388,3426,Tomato___Late_blight
14389,3426,Tomato___Late_blight
14390,3426,Tomato___Late_blight
14391,1281,Tomato___Late_blight
14392,1281,Tomato___Late_blight
14393,1281,Tomato___Late_blight
14394,1281,Tomato___Late_blight
14395,5922,Tomato___Late_blight
14396,5922,Tomato___Late_blight
14397,5922,Tomato___Late_blight
14398,5922,Tomato___Late_blight
14399,1303,Tomato___Late_blight
14400,1303,Tomato___Late_blight
14401,1303,Tomato___Late_blight
14402,1303,Tomato___Late_blight
14403,4128,Tomato___Late_blight
14404,4128,Tomato___Late_blight
14405,4128,Tomato___Late_blight
14406,4128,Tomato___Late_blight
14407,3305,Tomato___Late_blight
14408,3305,Tomato___Late_blight
14409,3305,Tomato___Late_blight
14410,3305,Tomato___Late_blight
14411,6021,Tomato___Late_blight
14412,6021,Tomato___Late_blight
14413,6021,Tomato___Late_blight
14414,6021,Tomato___Late_blight
14415,1760,Tomato___Late_blight
14416,1760,Tomato___Late_blight
14417,1760,Tomato___Late_blight
14418,1760,Tomato___Late_blight
14419,1363,Tomato___Late_blight
14420,1363,Tomato___Late_blight
14421,1363,Tomato___Late_blight
14422,1363,Tomato___Late_blight
14423,2432,Tomato___Late_blight
14424,2432,Tomato___Late_blight
14425,2432,Tomato___Late_blight
14426,2432,Tomato___Late_blight
14427,5337,Tomato___Late_blight
14428,5337,Tomato___Late_blight
14429,5337,Tomato___Late_blight
14430,5337,Tomato___Late_blight
14431,1755,Tomato___Late_blight
14432,1755,Tomato___Late_blight
14433,1755,Tomato___Late_blight
14434,1755,Tomato___Late_blight
14435,4565,Tomato___Late_blight
14436,4565,Tomato___Late_blight
14437,4565,Tomato___Late_blight
14438,4565,Tomato___Late_blight
14439,771,Tomato___Late_blight
14440,771,Tomato___Late_blight
14441,771,Tomato___Late_blight
14442,771,Tomato___Late_blight
14443,1245,Tomato___Late_blight
14444,1245,Tomato___Late_blight
14445,1245,Tomato___Late_blight
14446,1245,Tomato___Late_blight
14447,853,Tomato___Late_blight
14448,853,Tomato___Late_blight
14449,853,Tomato___Late_blight
14450,853,Tomato___Late_blight
14451,1268,Tomato___Late_blight
14452,1268,Tomato___Late_blight
14453,1268,Tomato___Late_blight
14454,1268,Tomato___Late_blight
14455,1076,Tomato___Late_blight
14456,1076,Tomato___Late_blight
14457,1076,Tomato___Late_blight
14458,1076,Tomato___Late_blight
14459,5426,Tomato___Late_blight
14460,5426,Tomato___Late_blight
14461,5426,Tomato___Late_blight
14462,5426,Tomato___Late_blight
14463,3162,Tomato___Late_blight
14464,3162,Tomato___Late_blight
14465,3162,Tomato___Late_blight
14466,3162,Tomato___Late_blight
14467,58,Tomato___Late_blight
14468,58,Tomato___Late_blight
14469,58,Tomato___Late_blight
14470,58,Tomato___Late_blight
14471,1043,Tomato___Late_blight
14472,1043,Tomato___Late_blight
14473,1043,Tomato___Late_blight
14474,1043,Tomato___Late_blight
14475,2214,Tomato___Late_blight
14476,2214,Tomato___Late_blight
14477,2214,Tomato___Late_blight
14478,2214,Tomato___Late_blight
14479,1967,Tomato___Late_blight
14480,1967,Tomato___Late_blight
14481,1967,Tomato___Late_blight
14482,1967,Tomato___Late_blight
14483,2844,Tomato___Late_blight
14484,2844,Tomato___Late_blight
14485,2844,Tomato___Late_blight
14486,2844,Tomato___Late_blight
14487,1023,Tomato___Late_blight
14488,1023,Tomato___Late_blight
14489,1023,Tomato___Late_blight
14490,1023,Tomato___Late_blight
14491,1564,Tomato___Late_blight
14492,1564,Tomato___Late_blight
14493,1564,Tomato___Late_blight
14494,1564,Tomato___Late_blight
14495,5988,Tomato___Late_blight
14496,5988,Tomato___Late_blight
14497,5988,Tomato___Late_blight
14498,5988,Tomato___Late_blight
14499,1886,Tomato___Late_blight
14500,1886,Tomato___Late_blight
14501,1886,Tomato___Late_blight
14502,1886,Tomato___Late_blight
14503,1091,Tomato___Late_blight
14504,1091,Tomato___Late_blight
14505,1091,Tomato___Late_blight
14506,1091,Tomato___Late_blight
14507,3014,Tomato___Late_blight
14508,3014,Tomato___Late_blight
14509,3014,Tomato___Late_blight
14510,3014,Tomato___Late_blight
14511,3902,Tomato___Late_blight
14512,3902,Tomato___Late_blight
14513,3902,Tomato___Late_blight
14514,3902,Tomato___Late_blight
14515,4363,Tomato___Late_blight
14516,4363,Tomato___Late_blight
14517,4363,Tomato___Late_blight
14518,4363,Tomato___Late_blight
14519,5763,Tomato___Late_blight
14520,5763,Tomato___Late_blight
14521,5763,Tomato___Late_blight
14522,5763,Tomato___Late_blight
14523,2160,Tomato___Late_blight
14524,2160,Tomato___Late_blight
14525,2160,Tomato___Late_blight
14526,2160,Tomato___Late_blight
14527,2993,Tomato___Late_blight
14528,2993,Tomato___Late_blight
14529,2993,Tomato___Late_blight
14530,2993,Tomato___Late_blight
14531,3316,Tomato___Late_blight
14532,3316,Tomato___Late_blight
14533,3316,Tomato___Late_blight
14534,3316,Tomato___Late_blight
14535,5993,Tomato___Late_blight
14536,5993,Tomato___Late_blight
14537,5993,Tomato___Late_blight
14538,5993,Tomato___Late_blight
14539,1328,Tomato___Late_blight
14540,1328,Tomato___Late_blight
14541,1328,Tomato___Late_blight
14542,1328,Tomato___Late_blight
14543,14,Tomato___Late_blight
14544,14,Tomato___Late_blight
14545,14,Tomato___Late_blight
14546,14,Tomato___Late_blight
14547,2948,Tomato___Late_blight
14548,2948,Tomato___Late_blight
14549,2948,Tomato___Late_blight
14550,2948,Tomato___Late_blight
14551,1615,Tomato___Late_blight
14552,1615,Tomato___Late_blight
14553,1615,Tomato___Late_blight
14554,1615,Tomato___Late_blight
14555,3130,Tomato___Late_blight
14556,3130,Tomato___Late_blight
14557,3130,Tomato___Late_blight
14558,3130,Tomato___Late_blight
14559,940,Tomato___Late_blight
14560,940,Tomato___Late_blight
14561,940,Tomato___Late_blight
14562,940,Tomato___Late_blight
14563,1992,Tomato___Late_blight
14564,1992,Tomato___Late_blight
14565,1992,Tomato___Late_blight
14566,1992,Tomato___Late_blight
14567,3013,Tomato___Late_blight
14568,3013,Tomato___Late_blight
14569,3013,Tomato___Late_blight
14570,3013,Tomato___Late_blight
14571,1473,Tomato___Late_blight
14572,1473,Tomato___Late_blight
14573,1473,Tomato___Late_blight
14574,1473,Tomato___Late_blight
14575,5702,Tomato___Late_blight
14576,5702,Tomato___Late_blight
14577,5702,Tomato___Late_blight
14578,5702,Tomato___Late_blight
14579,2803,Tomato___Late_blight
14580,2803,Tomato___Late_blight
14581,2803,Tomato___Late_blight
14582,2803,Tomato___Late_blight
14583,3947,Tomato___Late_blight
14584,3947,Tomato___Late_blight
14585,3947,Tomato___Late_blight
14586,3947,Tomato___Late_blight
14587,2383,Tomato___Late_blight
14588,2383,Tomato___Late_blight
14589,2383,Tomato___Late_blight
14590,2383,Tomato___Late_blight
14591,2240,Tomato___Late_blight
14592,2240,Tomato___Late_blight
14593,2240,Tomato___Late_blight
14594,2240,Tomato___Late_blight
14595,5835,Tomato___Late_blight
14596,5835,Tomato___Late_blight
14597,5835,Tomato___Late_blight
14598,5835,Tomato___Late_blight
14599,3880,Tomato___Late_blight
14600,3880,Tomato___Late_blight
14601,3880,Tomato___Late_blight
14602,3880,Tomato___Late_blight
14603,4396,Tomato___Late_blight
14604,4396,Tomato___Late_blight
14605,4396,Tomato___Late_blight
14606,4396,Tomato___Late_blight
14607,5332,Tomato___Late_blight
14608,5332,Tomato___Late_blight
14609,5332,Tomato___Late_blight
14610,5332,Tomato___Late_blight
14611,6031,Tomato___Late_blight
14612,6031,Tomato___Late_blight
14613,6031,Tomato___Late_blight
14614,6031,Tomato___Late_blight
14615,138,Tomato___Late_blight
14616,138,Tomato___Late_blight
14617,138,Tomato___Late_blight
14618,138,Tomato___Late_blight
14619,827,Tomato___Late_blight
14620,827,Tomato___Late_blight
14621,827,Tomato___Late_blight
14622,827,Tomato___Late_blight
14623,4493,Tomato___Late_blight
14624,4493,Tomato___Late_blight
14625,4493,Tomato___Late_blight
14626,4493,Tomato___Late_blight
14627,953,Tomato___Late_blight
14628,953,Tomato___Late_blight
14629,953,Tomato___Late_blight
14630,953,Tomato___Late_blight
14631,435,Tomato___Late_blight
14632,435,Tomato___Late_blight
14633,435,Tomato___Late_blight
14634,435,Tomato___Late_blight
14635,3300,Tomato___Late_blight
14636,3300,Tomato___Late_blight
14637,3300,Tomato___Late_blight
14638,3300,Tomato___Late_blight
14639,936,Tomato___Late_blight
14640,936,Tomato___Late_blight
14641,936,Tomato___Late_blight
14642,936,Tomato___Late_blight
14643,5435,Tomato___Late_blight
14644,5435,Tomato___Late_blight
14645,5435,Tomato___Late_blight
14646,5435,Tomato___Late_blight
14647,5178,Tomato___Late_blight
14648,5178,Tomato___Late_blight
14649,5178,Tomato___Late_blight
14650,5178,Tomato___Late_blight
14651,5239,Tomato___Late_blight
14652,5239,Tomato___Late_blight
14653,5239,Tomato___Late_blight
14654,5239,Tomato___Late_blight
14655,1950,Tomato___Late_blight
14656,1950,Tomato___Late_blight
14657,1950,Tomato___Late_blight
14658,1950,Tomato___Late_blight
14659,2330,Tomato___Late_blight
14660,2330,Tomato___Late_blight
14661,2330,Tomato___Late_blight
14662,2330,Tomato___Late_blight
14663,5084,Tomato___Late_blight
14664,5084,Tomato___Late_blight
14665,5084,Tomato___Late_blight
14666,5084,Tomato___Late_blight
14667,6037,Tomato___Late_blight
14668,6037,Tomato___Late_blight
14669,6037,Tomato___Late_blight
14670,6037,Tomato___Late_blight
14671,2108,Tomato___Late_blight
14672,2108,Tomato___Late_blight
14673,2108,Tomato___Late_blight
14674,2108,Tomato___Late_blight
14675,4377,Tomato___Late_blight
14676,4377,Tomato___Late_blight
14677,4377,Tomato___Late_blight
14678,4377,Tomato___Late_blight
14679,38,Tomato___Late_blight
14680,38,Tomato___Late_blight
14681,38,Tomato___Late_blight
14682,38,Tomato___Late_blight
14683,4318,Tomato___Late_blight
14684,4318,Tomato___Late_blight
14685,4318,Tomato___Late_blight
14686,4318,Tomato___Late_blight
14687,2851,Tomato___Late_blight
14688,2851,Tomato___Late_blight
14689,2851,Tomato___Late_blight
14690,2851,Tomato___Late_blight
14691,3513,Tomato___Late_blight
14692,3513,Tomato___Late_blight
14693,3513,Tomato___Late_blight
14694,3513,Tomato___Late_blight
14695,1643,Tomato___Late_blight
14696,1643,Tomato___Late_blight
14697,1643,Tomato___Late_blight
14698,1643,Tomato___Late_blight
14699,2491,Tomato___Late_blight
14700,2491,Tomato___Late_blight
14701,2491,Tomato___Late_blight
14702,2491,Tomato___Late_blight
14703,4885,Tomato___Late_blight
14704,4885,Tomato___Late_blight
14705,4885,Tomato___Late_blight
14706,4885,Tomato___Late_blight
14707,1583,Tomato___Late_blight
14708,1583,Tomato___Late_blight
14709,1583,Tomato___Late_blight
14710,1583,Tomato___Late_blight
14711,1795,Tomato___Late_blight
14712,1795,Tomato___Late_blight
14713,1795,Tomato___Late_blight
14714,1795,Tomato___Late_blight
14715,4857,Tomato___Late_blight
14716,4857,Tomato___Late_blight
14717,4857,Tomato___Late_blight
14718,4857,Tomato___Late_blight
14719,4872,Tomato___Late_blight
14720,4872,Tomato___Late_blight
14721,4872,Tomato___Late_blight
14722,4872,Tomato___Late_blight
14723,1278,Tomato___Late_blight
14724,1278,Tomato___Late_blight
14725,1278,Tomato___Late_blight
14726,1278,Tomato___Late_blight
14727,1178,Tomato___Late_blight
14728,1178,Tomato___Late_blight
14729,1178,Tomato___Late_blight
14730,1178,Tomato___Late_blight
14731,91,Tomato___Late_blight
14732,91,Tomato___Late_blight
14733,91,Tomato___Late_blight
14734,91,Tomato___Late_blight
14735,4139,Tomato___Late_blight
14736,4139,Tomato___Late_blight
14737,4139,Tomato___Late_blight
14738,4139,Tomato___Late_blight
14739,3633,Tomato___Late_blight
14740,3633,Tomato___Late_blight
14741,3633,Tomato___Late_blight
14742,3633,Tomato___Late_blight
14743,3540,Tomato___Late_blight
14744,3540,Tomato___Late_blight
14745,3540,Tomato___Late_blight
14746,3540,Tomato___Late_blight
14747,390,Tomato___Late_blight
14748,390,Tomato___Late_blight
14749,390,Tomato___Late_blight
14750,390,Tomato___Late_blight
14751,1403,Tomato___Late_blight
14752,1403,Tomato___Late_blight
14753,1403,Tomato___Late_blight
14754,1403,Tomato___Late_blight
14755,3439,Tomato___Late_blight
14756,3439,Tomato___Late_blight
14757,3439,Tomato___Late_blight
14758,3439,Tomato___Late_blight
14759,912,Tomato___Late_blight
14760,912,Tomato___Late_blight
14761,912,Tomato___Late_blight
14762,912,Tomato___Late_blight
14763,3921,Tomato___Late_blight
14764,3921,Tomato___Late_blight
14765,3921,Tomato___Late_blight
14766,3921,Tomato___Late_blight
14767,5398,Tomato___Late_blight
14768,5398,Tomato___Late_blight
14769,5398,Tomato___Late_blight
14770,5398,Tomato___Late_blight
14771,187,Tomato___Late_blight
14772,187,Tomato___Late_blight
14773,187,Tomato___Late_blight
14774,187,Tomato___Late_blight
14775,535,Tomato___Late_blight
14776,535,Tomato___Late_blight
14777,535,Tomato___Late_blight
14778,535,Tomato___Late_blight
14779,4500,Tomato___Late_blight
14780,4500,Tomato___Late_blight
14781,4500,Tomato___Late_blight
14782,4500,Tomato___Late_blight
14783,2482,Tomato___Late_blight
14784,2482,Tomato___Late_blight
14785,2482,Tomato___Late_blight
14786,2482,Tomato___Late_blight
14787,5761,Tomato___Late_blight
14788,5761,Tomato___Late_blight
14789,5761,Tomato___Late_blight
14790,5761,Tomato___Late_blight
14791,5150,Tomato___Late_blight
14792,5150,Tomato___Late_blight
14793,5150,Tomato___Late_blight
14794,5150,Tomato___Late_blight
14795,2586,Tomato___Late_blight
14796,2586,Tomato___Late_blight
14797,2586,Tomato___Late_blight
14798,2586,Tomato___Late_blight
14799,449,Tomato___Late_blight
14800,449,Tomato___Late_blight
14801,449,Tomato___Late_blight
14802,449,Tomato___Late_blight
14803,2499,Tomato___Late_blight
14804,2499,Tomato___Late_blight
14805,2499,Tomato___Late_blight
14806,2499,Tomato___Late_blight
14807,2433,Tomato___Late_blight
14808,2433,Tomato___Late_blight
14809,2433,Tomato___Late_blight
14810,2433,Tomato___Late_blight
14811,3817,Tomato___Late_blight
14812,3817,Tomato___Late_blight
14813,3817,Tomato___Late_blight
14814,3817,Tomato___Late_blight
14815,4233,Tomato___Late_blight
14816,4233,Tomato___Late_blight
14817,4233,Tomato___Late_blight
14818,4233,Tomato___Late_blight
14819,3232,Tomato___Late_blight
14820,3232,Tomato___Late_blight
14821,3232,Tomato___Late_blight
14822,3232,Tomato___Late_blight
14823,2623,Tomato___Late_blight
14824,2623,Tomato___Late_blight
14825,2623,Tomato___Late_blight
14826,2623,Tomato___Late_blight
14827,3636,Tomato___Late_blight
14828,3636,Tomato___Late_blight
14829,3636,Tomato___Late_blight
14830,3636,Tomato___Late_blight
14831,3964,Tomato___Late_blight
14832,3964,Tomato___Late_blight
14833,3964,Tomato___Late_blight
14834,3964,Tomato___Late_blight
14835,2939,Tomato___Late_blight
